,symbol,name,description,country,year,period,documentUrl,income,expenses,postedName,date,clientId,registrantId,senateId,houseRegistrantId,ticker
6,NJR,NEW JERSEY RESOURCES CORPORATION,Energy and natural gas provider,US,2020.0,Q2,https://lda.senate.gov/filings/public/filing/cbbd5019-f910-438f-860f-d47eec0b9071/print/,30000.0,,,,159705,55291,55291-159705,35132,NJR
7,NJR,NEW JERSEY RESOURCES CORPORATION,Energy and natural gas provider,US,2020.0,Q3,https://lda.senate.gov/filings/public/filing/cfff2264-ed04-4eb8-8f28-3044a0cf8cb1/print/,30000.0,,,,159705,55291,55291-159705,35132,NJR
8,NJR,NEW JERSEY RESOURCES CORPORATION,Energy and natural gas provider,US,2020.0,Q4,https://lda.senate.gov/filings/public/filing/40ed7091-e16f-4236-805f-a7cacccb8075/print/,30000.0,,,,159705,55291,55291-159705,35132,NJR
9,NJR,NEW JERSEY RESOURCES CORPORATION,Energy and natural gas provider,US,2021.0,Q1,https://lda.senate.gov/filings/public/filing/93a6f630-5dec-4276-8f49-3df4cf1a09a7/print/,30000.0,,,,159705,55291,55291-159705,35132,NJR
10,NJR,NEW JERSEY RESOURCES CORPORATION,Energy and natural gas provider,US,2021.0,Q2,https://lda.senate.gov/filings/public/filing/74f7c6e7-813b-4e42-9c45-f323e657dc50/print/,30000.0,,,,159705,55291,55291-159705,35132,NJR
11,NJR,NEW JERSEY RESOURCES CORPORATION,Energy and natural gas provider,US,2021.0,Q3,https://lda.senate.gov/filings/public/filing/bd74241d-68cf-4f0d-8b84-70c3a5288d2a/print/,30000.0,,,,159705,55291,55291-159705,35132,NJR
12,NJR,NEW JERSEY RESOURCES CORPORATION,Energy and natural gas provider,US,2021.0,Q4,https://lda.senate.gov/filings/public/filing/94ffc5c7-2b34-456c-8f1e-4788280b5311/print/,20000.0,,,,159705,55291,55291-159705,35132,NJR
13,NJR,NEW JERSEY RESOURCES CORPORATION,Energy and natural gas provider,US,2022.0,Q1,https://lda.senate.gov/filings/public/filing/d53ac375-c981-41e5-83b1-d75719883813/print/,20000.0,,,,159705,55291,55291-159705,35132,NJR
14,NJR,NEW JERSEY RESOURCES CORPORATION,Energy and natural gas provider,US,2022.0,Q2,https://lda.senate.gov/filings/public/filing/33e6e2b9-1dda-4d68-8d28-c48548bac8aa/print/,20000.0,,,,159705,55291,55291-159705,35132,NJR
15,NJR,NEW JERSEY RESOURCES CORPORATION,Energy and natural gas provider,US,2022.0,Q3,https://lda.senate.gov/filings/public/filing/6d6ea370-4031-4ad4-912b-5fb9558937ab/print/,20000.0,,,,159705,55291,55291-159705,35132,NJR
16,NJR,NEW JERSEY RESOURCES CORPORATION,Energy and natural gas provider,US,2022.0,Q4,https://lda.senate.gov/filings/public/filing/b6fa0625-cb2a-4ae3-99b0-d28301e545eb/print/,20000.0,,,,159705,55291,55291-159705,35132,NJR
0,COUR,COURSERA INC.,online learning provider.,US,2021.0,Q3,https://lda.senate.gov/filings/public/filing/b0db6208-9799-485b-a629-970eb2d57f88/print/,10000.0,,,,212083,32098,32098-212083,31355,COUR
1,COUR,COURSERA INC.,online learning provider.,US,2021.0,Q4,https://lda.senate.gov/filings/public/filing/c5ee1446-63c1-4b3a-b8bb-57c8e849e3f6/print/,40000.0,,,,212083,32098,32098-212083,31355,COUR
2,COUR,COURSERA INC.,online learning provider.,US,2022.0,Q1,https://lda.senate.gov/filings/public/filing/46305001-4f05-466b-a915-9da9270fa49a/print/,50000.0,,,,212083,32098,32098-212083,31355,COUR
3,COUR,COURSERA INC.,online learning provider.,US,2022.0,Q2,https://lda.senate.gov/filings/public/filing/6cd09ab6-ceff-4615-aa5a-5768ddff7821/print/,50000.0,,,,212083,32098,32098-212083,31355,COUR
4,COUR,COURSERA INC.,online learning provider.,US,2022.0,Q3,https://lda.senate.gov/filings/public/filing/39d4ffe4-304f-4951-8877-d6c2b2b59ab4/print/,40000.0,,,,212083,32098,32098-212083,31355,COUR
5,COUR,COURSERA INC.,online learning provider.,US,2022.0,Q4,https://lda.senate.gov/filings/public/filing/6c94f83c-f537-46c3-8146-025c1c83a96d/print/,80000.0,,,,212083,32098,32098-212083,31355,COUR
6,COUR,COURSERA INC.,online learning provider.,US,2023.0,Q1,https://lda.senate.gov/filings/public/filing/1d090cfa-aa23-42b9-9ee1-3218556c8d24/print/,50000.0,,,,212083,32098,32098-212083,31355,COUR
7,COUR,COURSERA INC.,online learning provider.,US,2023.0,Q2,https://lda.senate.gov/filings/public/filing/11615109-c8a1-484e-a5bc-606db10f17a4/print/,50000.0,,,,212083,32098,32098-212083,31355,COUR
8,COUR,COURSERA INC.,online learning provider.,US,2023.0,Q3,https://lda.senate.gov/filings/public/filing/674bc805-764b-4282-9afc-da932758709b/print/,50000.0,,,,212083,32098,32098-212083,31355,COUR
9,COUR,COURSERA INC.,online learning provider.,US,2023.0,Q4,https://lda.senate.gov/filings/public/filing/7df3e566-7c8d-4423-b74e-b31bcfa25ac2/print/,50000.0,,,,212083,32098,32098-212083,31355,COUR
0,HBNC,"HORIZON BANCORP, INC.",Banking services.,US,2020.0,Q3,https://lda.senate.gov/filings/public/filing/a5b791c5-5774-4c1c-8e96-90927ef75a14/print/,40000.0,,,,206588,5404,5404-206588,30212,HBNC
0,HL,HECLA MINING COMPANY,mining,US,2019.0,Q1,https://lda.senate.gov/filings/public/filing/47a58c5b-f21d-4065-8302-79591bc4c2e6/print/,10000.0,,,,183154,308833,308833-183154,38545,HL
1,HL,HECLA MINING COMPANY,mining,US,2019.0,Q2,https://lda.senate.gov/filings/public/filing/34fdd09c-1e37-49f0-9f0f-25553f50c89f/print/,10000.0,,,,183154,308833,308833-183154,38545,HL
2,HL,HECLA MINING COMPANY,mining,US,2019.0,Q3,https://lda.senate.gov/filings/public/filing/5bfa7045-e67c-403b-8829-cd21826d4f46/print/,10000.0,,,,183154,308833,308833-183154,38545,HL
3,HL,HECLA MINING COMPANY,mining,US,2019.0,Q4,https://lda.senate.gov/filings/public/filing/a8e49fd7-f230-4633-ac2f-6d5a694b0d8d/print/,10000.0,,,,183154,308833,308833-183154,38545,HL
4,HL,HECLA MINING COMPANY,mining,US,2020.0,Q2,https://lda.senate.gov/filings/public/filing/06e5168e-5705-43b3-8dcf-6f9dc1d42277/print/,10000.0,,,,183154,308833,308833-183154,38545,HL
5,HL,HECLA MINING COMPANY,mining,US,2020.0,Q3,https://lda.senate.gov/filings/public/filing/49601736-3f6f-49ef-8474-7605062b0a2e/print/,10000.0,,,,183154,308833,308833-183154,38545,HL
6,HL,HECLA MINING COMPANY,mining,US,2020.0,Q4,https://lda.senate.gov/filings/public/filing/c504a20a-376a-4f1f-8393-0500fddcc7db/print/,10000.0,,,,183154,308833,308833-183154,38545,HL
7,HL,HECLA MINING COMPANY,mining,US,2021.0,Q1,https://lda.senate.gov/filings/public/filing/5a4517fe-2500-4e98-8c84-26fb32954a86/print/,20000.0,,,,183154,308833,308833-183154,38545,HL
8,HL,HECLA MINING COMPANY,mining,US,2021.0,Q2,https://lda.senate.gov/filings/public/filing/7d204b19-1aaa-4870-80e9-ba8be49a992c/print/,20000.0,,,,183154,308833,308833-183154,38545,HL
9,HL,HECLA MINING COMPANY,mining,US,2021.0,Q3,https://lda.senate.gov/filings/public/filing/4f2e2e65-4359-4545-bac5-b874def0f170/print/,20000.0,,,,183154,308833,308833-183154,38545,HL
10,HL,HECLA MINING COMPANY,mining,US,2021.0,Q4,https://lda.senate.gov/filings/public/filing/4731c6fd-a979-4cd0-a2db-6890efcd0039/print/,20000.0,,,,183154,308833,308833-183154,38545,HL
11,HL,HECLA MINING COMPANY,mining,US,2022.0,Q1,https://lda.senate.gov/filings/public/filing/bbc514fe-216a-4804-8db6-e526726702a3/print/,20000.0,,,,183154,308833,308833-183154,38545,HL
12,HL,HECLA MINING COMPANY,mining,US,2022.0,Q2,https://lda.senate.gov/filings/public/filing/b85e5ddd-1978-4921-af1f-d7c858d7c87c/print/,20000.0,,,,183154,308833,308833-183154,38545,HL
13,HL,HECLA MINING COMPANY,mining,US,2022.0,Q3,https://lda.senate.gov/filings/public/filing/f3ca1e8b-c991-45d9-9e27-f633966adc12/print/,20000.0,,,,183154,308833,308833-183154,38545,HL
14,HL,HECLA MINING COMPANY,mining,US,2022.0,Q4,https://lda.senate.gov/filings/public/filing/e3ea67d7-82ef-40ba-a0ff-7ad9a1a9b344/print/,20000.0,,,,183154,308833,308833-183154,38545,HL
0,JPM,JPMORGAN CHASE BANK N.A.,Financial Services,US,2020.0,Q1,https://lda.senate.gov/filings/public/filing/9f890f13-4477-4a4f-9b5e-d2282de5b35b/print/,10000.0,,,,113667,9476,9476-113667,30909,JPM
1,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services banking firm,US,2018.0,Q4,https://lda.senate.gov/filings/public/filing/b1b08f0b-7ec4-4ec7-a6d6-d25d4901876f/print/,50000.0,,,,163074,65976,65976-163074,35617,JPM
2,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services banking firm,US,2019.0,Q1,https://lda.senate.gov/filings/public/filing/d2938885-8f1b-4aeb-af36-4ffb40645451/print/,50000.0,,,,163074,65976,65976-163074,35617,JPM
3,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services banking firm,US,2019.0,Q2,https://lda.senate.gov/filings/public/filing/d23f9a8d-3ce6-468d-a1c7-87f2d5b6e116/print/,50000.0,,,,163074,65976,65976-163074,35617,JPM
4,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services banking firm,US,2019.0,Q3,https://lda.senate.gov/filings/public/filing/1131d192-d312-436c-bf2a-c1d84b74acb1/print/,50000.0,,,,163074,65976,65976-163074,35617,JPM
5,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services banking firm,US,2019.0,Q4,https://lda.senate.gov/filings/public/filing/f0541635-78de-4aed-95e8-44361104a788/print/,50000.0,,,,163074,65976,65976-163074,35617,JPM
6,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services banking firm,US,2020.0,Q1,https://lda.senate.gov/filings/public/filing/da9f6c83-270d-412f-a678-757cde3c941a/print/,50000.0,,,,163074,65976,65976-163074,35617,JPM
7,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services banking firm,US,2020.0,Q2,https://lda.senate.gov/filings/public/filing/b132a62c-45c9-442b-8921-a3f193e96df4/print/,50000.0,,,,163074,65976,65976-163074,35617,JPM
8,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services banking firm,US,2020.0,Q3,https://lda.senate.gov/filings/public/filing/55db4160-bc8a-4e30-a482-0c9f90822cf0/print/,50000.0,,,,163074,65976,65976-163074,35617,JPM
9,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services banking firm,US,2020.0,Q4,https://lda.senate.gov/filings/public/filing/65bdf201-557a-4362-8af2-3616bc67fae9/print/,50000.0,,,,163074,65976,65976-163074,35617,JPM
10,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services banking firm,US,2021.0,Q1,https://lda.senate.gov/filings/public/filing/04c16f19-5553-4f35-8c4d-b9bb22cfc0e9/print/,50000.0,,,,163074,65976,65976-163074,35617,JPM
11,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services banking firm,US,2021.0,Q2,https://lda.senate.gov/filings/public/filing/21580eb1-c215-44e7-b153-1456d4fdad59/print/,50000.0,,,,163074,65976,65976-163074,35617,JPM
12,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services banking firm,US,2021.0,Q3,https://lda.senate.gov/filings/public/filing/60bb318a-d8ba-4212-9430-f4928eafea68/print/,50000.0,,,,163074,65976,65976-163074,35617,JPM
13,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services banking firm,US,2021.0,Q4,https://lda.senate.gov/filings/public/filing/1cf825e7-2cbe-4257-a351-001c29bf28ee/print/,50000.0,,,,163074,65976,65976-163074,35617,JPM
14,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services banking firm,US,2022.0,Q1,https://lda.senate.gov/filings/public/filing/40de400b-47f6-43f5-8c0a-fe7d2a3443e9/print/,50000.0,,,,163074,65976,65976-163074,35617,JPM
15,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services banking firm,US,2022.0,Q2,https://lda.senate.gov/filings/public/filing/4609b5ed-a94a-46b1-98a1-248ffcb4597d/print/,50000.0,,,,163074,65976,65976-163074,35617,JPM
16,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services banking firm,US,2022.0,Q3,https://lda.senate.gov/filings/public/filing/5e44b34e-459a-4be3-acf4-8d2a28e0f0aa/print/,50000.0,,,,163074,65976,65976-163074,35617,JPM
17,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services banking firm,US,2022.0,Q4,https://lda.senate.gov/filings/public/filing/a563131f-dd8f-4875-ba99-d18b4b074e1c/print/,50000.0,,,,163074,65976,65976-163074,35617,JPM
18,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services banking firm,US,2023.0,Q1,https://lda.senate.gov/filings/public/filing/c54a869b-e26d-45d5-ac2e-8430e0166cd7/print/,50000.0,,,,163074,65976,65976-163074,35617,JPM
19,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services banking firm,US,2023.0,Q2,https://lda.senate.gov/filings/public/filing/fd70da5f-bbd6-45d7-b3d8-1e0bdd404373/print/,50000.0,,,,163074,65976,65976-163074,35617,JPM
20,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services banking firm,US,2023.0,Q3,https://lda.senate.gov/filings/public/filing/acb6e6d8-da57-493c-8f13-199cba0ce334/print/,50000.0,,,,163074,65976,65976-163074,35617,JPM
21,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services banking firm,US,2023.0,Q4,https://lda.senate.gov/filings/public/filing/ccf4c813-d8e1-4755-a2cd-a85b1158343c/print/,50000.0,,,,163074,65976,65976-163074,35617,JPM
22,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services firm,US,2020.0,Q1,https://lda.senate.gov/filings/public/filing/3e412522-5706-4a8c-a875-7dd7c8e12330/print/,30000.0,,,,165830,72111,72111-165830,35940,JPM
23,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services firm,US,2020.0,Q2,https://lda.senate.gov/filings/public/filing/2d8f97de-a1c2-4d3b-ac5c-75ac2a05f5e8/print/,30000.0,,,,165830,72111,72111-165830,35940,JPM
24,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services firm,US,2020.0,Q3,https://lda.senate.gov/filings/public/filing/36731918-17e7-4426-8ff2-2e9ee6739417/print/,30000.0,,,,165830,72111,72111-165830,35940,JPM
25,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services firm,US,2020.0,Q4,https://lda.senate.gov/filings/public/filing/95cc3d42-f7e3-4e2c-accd-4cc817507a27/print/,30000.0,,,,165830,72111,72111-165830,35940,JPM
26,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services firm,US,2021.0,Q1,https://lda.senate.gov/filings/public/filing/46855445-3f92-49ac-bb85-218a40e55541/print/,30000.0,,,,165830,72111,72111-165830,35940,JPM
27,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services firm,US,2021.0,Q2,https://lda.senate.gov/filings/public/filing/347eca0f-1b65-49a9-b375-05eb1c5103eb/print/,30000.0,,,,165830,72111,72111-165830,35940,JPM
28,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services firm,US,2021.0,Q3,https://lda.senate.gov/filings/public/filing/d984ed51-2444-41c0-8ff6-2a94a938f3c7/print/,30000.0,,,,165830,72111,72111-165830,35940,JPM
29,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services firm,US,2021.0,Q4,https://lda.senate.gov/filings/public/filing/92ef6e95-619d-4177-a5ae-20f24fbf5485/print/,30000.0,,,,165830,72111,72111-165830,35940,JPM
30,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services firm,US,2022.0,Q1,https://lda.senate.gov/filings/public/filing/e3e4b689-a220-4c40-b716-50ea8fc3809c/print/,30000.0,,,,165830,72111,72111-165830,35940,JPM
31,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services firm,US,2022.0,Q2,https://lda.senate.gov/filings/public/filing/2cdef075-0e80-48f9-96ad-58ad4c44df70/print/,30000.0,,,,165830,72111,72111-165830,35940,JPM
32,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services firm,US,2022.0,Q3,https://lda.senate.gov/filings/public/filing/1de703c5-748b-4740-883b-361146141a77/print/,30000.0,,,,165830,72111,72111-165830,35940,JPM
33,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services firm,US,2022.0,Q4,https://lda.senate.gov/filings/public/filing/86e6e626-5c18-40d7-a848-e8ec83bbbc0b/print/,30000.0,,,,165830,72111,72111-165830,35940,JPM
34,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services firm,US,2023.0,Q1,https://lda.senate.gov/filings/public/filing/ca221d58-b4fd-4435-9b51-9ca1049770f5/print/,50000.0,,,,165830,72111,72111-165830,35940,JPM
35,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services firm,US,2023.0,Q2,https://lda.senate.gov/filings/public/filing/2f9a76a2-1b36-4b47-ac00-f67b7101bf5f/print/,50000.0,,,,165830,72111,72111-165830,35940,JPM
36,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services firm,US,2023.0,Q3,https://lda.senate.gov/filings/public/filing/1d4bcf83-8cb2-4516-95c3-c20e2c1211b8/print/,50000.0,,,,165830,72111,72111-165830,35940,JPM
37,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services firm.,US,2018.0,Q4,https://lda.senate.gov/filings/public/filing/448c215c-8eae-40f4-8630-0e1b0ddb0956/print/,30000.0,,,,169790,76992,76992-169790,36118,JPM
38,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services firm.,US,2019.0,Q1,https://lda.senate.gov/filings/public/filing/4c06450a-c362-40af-ba21-536088e24576/print/,30000.0,,,,169790,76992,76992-169790,36118,JPM
39,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services firm.,US,2019.0,Q2,https://lda.senate.gov/filings/public/filing/8130c90b-8c8e-4bd2-9e75-86ac0948a63b/print/,30000.0,,,,169790,76992,76992-169790,36118,JPM
40,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services firm.,US,2019.0,Q3,https://lda.senate.gov/filings/public/filing/b72d79f0-0d65-48ad-a4d8-c52fdc3c7d93/print/,30000.0,,,,169790,76992,76992-169790,36118,JPM
41,JPM,JPMORGAN CHASE HOLDINGS LLC,Financial services.,US,2018.0,Q4,https://lda.senate.gov/filings/public/filing/c68fb364-cd48-4aa8-8df9-16f075e9082c/print/,30000.0,,,,172581,84775,84775-172581,36473,JPM
42,JPM,JPMORGAN CHASE HOLDINGS LLC,Financial services.,US,2019.0,Q1,https://lda.senate.gov/filings/public/filing/76bb904b-7d51-4a23-9a78-bd1cb85b5bfe/print/,30000.0,,,,172581,84775,84775-172581,36473,JPM
43,JPM,JPMORGAN CHASE HOLDINGS LLC,Financial services.,US,2019.0,Q2,https://lda.senate.gov/filings/public/filing/046babe1-0526-4cf1-932b-a03bc67a9bd0/print/,30000.0,,,,172581,84775,84775-172581,36473,JPM
44,JPM,JPMORGAN CHASE HOLDINGS LLC,Financial services.,US,2019.0,Q3,https://lda.senate.gov/filings/public/filing/439a1a88-74e7-4321-9868-0334b552cb88/print/,30000.0,,,,172581,84775,84775-172581,36473,JPM
45,JPM,JPMORGAN CHASE HOLDINGS LLC,Financial services.,US,2019.0,Q4,https://lda.senate.gov/filings/public/filing/f9165073-aa4f-45cc-9cd2-377cb69f7158/print/,40000.0,,,,172581,84775,84775-172581,36473,JPM
46,JPM,JPMORGAN CHASE HOLDINGS LLC,Financial services.,US,2020.0,Q1,https://lda.senate.gov/filings/public/filing/3f823f2b-f973-47a9-b3e8-3a74504d2752/print/,50000.0,,,,172581,84775,84775-172581,36473,JPM
47,JPM,JPMORGAN CHASE HOLDINGS LLC,Financial services.,US,2020.0,Q2,https://lda.senate.gov/filings/public/filing/437c6ec0-ce6a-4440-8829-c66b368e9d10/print/,50000.0,,,,172581,84775,84775-172581,36473,JPM
48,JPM,JPMORGAN CHASE HOLDINGS LLC,Financial services.,US,2020.0,Q3,https://lda.senate.gov/filings/public/filing/9f013c6a-db2c-4dd5-9b60-2b92a71e5eed/print/,50000.0,,,,172581,84775,84775-172581,36473,JPM
49,JPM,JPMORGAN CHASE HOLDINGS LLC,Financial services.,US,2020.0,Q4,https://lda.senate.gov/filings/public/filing/42b6056c-2862-4dcf-adf5-88f6ba90e62d/print/,50000.0,,,,172581,84775,84775-172581,36473,JPM
50,JPM,JPMORGAN CHASE HOLDINGS LLC,Financial services.,US,2021.0,Q1,https://lda.senate.gov/filings/public/filing/4afda764-3eb5-4dad-9713-8f47a76d3c08/print/,50000.0,,,,172581,84775,84775-172581,36473,JPM
51,JPM,JPMORGAN CHASE HOLDINGS LLC,Financial services.,US,2021.0,Q2,https://lda.senate.gov/filings/public/filing/da7d68e1-71c6-4243-b3d0-4c3bedc82a3c/print/,50000.0,,,,172581,84775,84775-172581,36473,JPM
52,JPM,JPMORGAN CHASE HOLDINGS LLC,Financial services.,US,2021.0,Q3,https://lda.senate.gov/filings/public/filing/3355bedc-8390-4217-a9bc-b861356bc15b/print/,50000.0,,,,172581,84775,84775-172581,36473,JPM
53,JPM,JPMORGAN CHASE HOLDINGS LLC,Financial services.,US,2021.0,Q4,https://lda.senate.gov/filings/public/filing/727da170-eaa3-4633-8cc3-92f3afe249ea/print/,50000.0,,,,172581,84775,84775-172581,36473,JPM
54,JPM,JPMORGAN CHASE HOLDINGS LLC,Financial services.,US,2022.0,Q1,https://lda.senate.gov/filings/public/filing/6bc096a6-2f45-4f27-8e4d-99eeba174ed0/print/,50000.0,,,,172581,84775,84775-172581,36473,JPM
55,JPM,JPMORGAN CHASE HOLDINGS LLC,Financial services.,US,2022.0,Q2,https://lda.senate.gov/filings/public/filing/7968ec5e-ba0b-47b3-b784-085828cf529b/print/,50000.0,,,,172581,84775,84775-172581,36473,JPM
56,JPM,JPMORGAN CHASE HOLDINGS LLC,Financial services.,US,2022.0,Q3,https://lda.senate.gov/filings/public/filing/28cada2e-fe6a-4f67-adcf-089ed0c112ce/print/,50000.0,,,,172581,84775,84775-172581,36473,JPM
57,JPM,JPMORGAN CHASE HOLDINGS LLC,Financial services.,US,2022.0,Q4,https://lda.senate.gov/filings/public/filing/aa902e19-85b6-44bf-b769-0ed120dade18/print/,50000.0,,,,172581,84775,84775-172581,36473,JPM
58,JPM,JPMORGAN CHASE HOLDINGS LLC,Financial services.,US,2023.0,Q1,https://lda.senate.gov/filings/public/filing/62e6ac7b-d613-48cb-a71a-6f5a947f860c/print/,50000.0,,,,172581,84775,84775-172581,36473,JPM
59,JPM,JPMORGAN CHASE HOLDINGS LLC,Financial services.,US,2023.0,Q2,https://lda.senate.gov/filings/public/filing/49ccebf3-b55c-4491-b139-b59776b523bc/print/,50000.0,,,,172581,84775,84775-172581,36473,JPM
60,JPM,JPMORGAN CHASE HOLDINGS LLC,Financial services.,US,2023.0,Q3,https://lda.senate.gov/filings/public/filing/627a2b67-6f5b-4a4c-8df0-ff3bfab97c45/print/,50000.0,,,,172581,84775,84775-172581,36473,JPM
61,JPM,JPMORGAN CHASE HOLDINGS LLC,Financial services.,US,2023.0,Q4,https://lda.senate.gov/filings/public/filing/bcf94d39-ae0d-4b0c-800b-9d52528be18f/print/,50000.0,,,,172581,84775,84775-172581,36473,JPM
62,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services firm,US,2018.0,Q4,https://lda.senate.gov/filings/public/filing/995f5436-1991-4ca0-814f-477df1a9a7d8/print/,30000.0,,,,182538,307730,307730-182538,38166,JPM
63,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services firm,US,2019.0,Q1,https://lda.senate.gov/filings/public/filing/d53d1b95-e529-433c-acdb-7d58710a726a/print/,30000.0,,,,182538,307730,307730-182538,38166,JPM
64,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services firm,US,2019.0,Q2,https://lda.senate.gov/filings/public/filing/f2ea9f30-e940-4aa2-afd4-601d0e90618b/print/,30000.0,,,,182538,307730,307730-182538,38166,JPM
65,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services firm,US,2019.0,Q3,https://lda.senate.gov/filings/public/filing/caaeb33d-3370-4029-9cce-7aab6b38e424/print/,30000.0,,,,182538,307730,307730-182538,38166,JPM
66,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services firm,US,2019.0,Q4,https://lda.senate.gov/filings/public/filing/b0d0250b-b395-4bb0-bdaf-43f66f2e2a87/print/,30000.0,,,,182538,307730,307730-182538,38166,JPM
67,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services firm,US,2020.0,Q1,https://lda.senate.gov/filings/public/filing/6b2fd3d5-967c-4dde-ab02-2249aa78ce3a/print/,30000.0,,,,182538,307730,307730-182538,38166,JPM
68,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services firm,US,2020.0,Q2,https://lda.senate.gov/filings/public/filing/a09c8f28-de01-43cd-bb30-75926ecae42b/print/,30000.0,,,,182538,307730,307730-182538,38166,JPM
69,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services firm,US,2020.0,Q3,https://lda.senate.gov/filings/public/filing/497b0a87-02bf-4e06-a4f6-2a9eda67bc79/print/,30000.0,,,,182538,307730,307730-182538,38166,JPM
70,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services firm,US,2020.0,Q4,https://lda.senate.gov/filings/public/filing/87d20e5b-2f62-42bc-9479-4925da7c5e70/print/,30000.0,,,,182538,307730,307730-182538,38166,JPM
71,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services firm,US,2021.0,Q1,https://lda.senate.gov/filings/public/filing/25cd5b95-b85b-40e6-aaa4-b069b01a031c/print/,30000.0,,,,182538,307730,307730-182538,38166,JPM
72,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services firm,US,2021.0,Q2,https://lda.senate.gov/filings/public/filing/d1326022-1c4a-4712-81a7-7a8b05a67b38/print/,30000.0,,,,182538,307730,307730-182538,38166,JPM
73,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services firm,US,2021.0,Q3,https://lda.senate.gov/filings/public/filing/afe02bfe-922c-44df-9381-8d8f02fc88d3/print/,30000.0,,,,182538,307730,307730-182538,38166,JPM
74,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services firm,US,2021.0,Q4,https://lda.senate.gov/filings/public/filing/7034abc5-c310-48be-b301-bf2df41a716b/print/,30000.0,,,,182538,307730,307730-182538,38166,JPM
75,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services firm,US,2022.0,Q1,https://lda.senate.gov/filings/public/filing/23172d66-8d46-4bba-ac9d-266dd34dfe49/print/,30000.0,,,,182538,307730,307730-182538,38166,JPM
76,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services firm,US,2022.0,Q2,https://lda.senate.gov/filings/public/filing/bd095dcf-812f-4067-8830-483e1e364b61/print/,30000.0,,,,182538,307730,307730-182538,38166,JPM
77,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services firm,US,2022.0,Q3,https://lda.senate.gov/filings/public/filing/47bd780f-a8a4-4c46-96a7-5a5918b18633/print/,30000.0,,,,182538,307730,307730-182538,38166,JPM
78,JPM,JPMORGAN CHASE HOLDINGS LLC,Global financial services firm,US,2022.0,Q4,https://lda.senate.gov/filings/public/filing/02a03029-c51c-44f0-a582-b5c06b20c310/print/,30000.0,,,,182538,307730,307730-182538,38166,JPM
